"geographicAreaM49","aquastatElement","ts_length","count_NA_raw","count_NA_imp","num_imp_values","share_NA_imp","definitions"
"Afghanistan",4462,58,58,58,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Afghanistan",4463,58,57,0,57,98.2758620689655,"% of area equipped for full control irrigation actually irrigated"
"Afghanistan",4464,58,58,58,0,0,"Irrigated cropping intensity"
"Afghanistan",4466,58,58,58,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Afghanistan",4467,58,55,0,55,94.8275862068966,"Freshwater withdrawal as % of total water withdrawal"
"Afghanistan",4468,58,57,0,57,98.2758620689655,"Municipal water withdrawal per capita (urban population)"
"Afghanistan",4470,58,46,0,46,79.3103448275862,"% of total country area cultivated"
"Afghanistan",4471,58,57,0,57,98.2758620689655,"Dam capacity per capita"
"Afghanistan",4509,58,58,58,0,0,"Exploitable: total renewable surface water"
"Afghanistan",4514,58,58,58,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Afghanistan",4531,58,57,0,57,98.2758620689655,"Industrial water withdrawal per capita"
"Afghanistan",4532,58,57,0,57,98.2758620689655,"Agricultural water withdrawal per capita"
"Afghanistan",4538,58,50,0,50,86.2068965517241,"% of economically active population active in agriculture"
"Afghanistan",4550,58,57,0,57,98.2758620689655,"Not defined6"
"Afghanistan",4551,58,58,0,58,100,"Not defined7"
"Afghanistan",4552,58,58,58,0,0,"Not defined8"
"Afghanistan",4553,58,58,0,58,100,"Not defined9"
"Afghanistan",4554,58,58,0,58,100,"Not defined10"
"Afghanistan",4555,58,58,58,0,0,"Not defined11"
"Afghanistan",4556,58,58,58,0,0,"Not defined12"
"Aland Islands",4103,53,53,53,0,0,"Cultivated area (arable land + permanent crops)"
"Aland Islands",4105,53,53,53,0,0,"Rural population"
"Aland Islands",4107,53,53,53,0,0,"Population density"
"Aland Islands",4108,53,53,53,0,0,"Population economically active in agriculture"
"Aland Islands",4150,53,53,53,0,0,"Long-term average annual precipitation in volume"
"Aland Islands",4157,53,53,53,0,0,"Total internal renewable water resources (IRWR)"
"Aland Islands",4158,53,53,53,0,0,"Total internal renewable water resources per capita"
"Aland Islands",4164,53,41,0,41,77.3584905660377,"Surface water: accounted inflow"
"Aland Islands",4176,53,41,0,41,77.3584905660377,"Surface water: total external renewable"
"Aland Islands",4182,53,41,0,41,77.3584905660377,"Water resources: total external renewable"
"Aland Islands",4185,53,53,53,0,0,"Total renewable surface water"
"Aland Islands",4187,53,53,53,0,0,"Total renewable groundwater"
"Aland Islands",4188,53,53,53,0,0,"Total renewable water resources"
"Aland Islands",4190,53,53,53,0,0,"Total renewable water resources per capita"
"Aland Islands",4192,53,53,53,0,0,"Dependency ratio"
"Aland Islands",4196,53,53,53,0,0,"Total exploitable water resources"
"Aland Islands",4253,53,53,53,0,0,"Total water withdrawal"
"Aland Islands",4254,53,53,53,0,0,"Agricultural water withdrawal as % of total water withdrawal"
"Aland Islands",4255,53,53,53,0,0,"Municipal water withdrawal as % of total withdrawal"
"Aland Islands",4256,53,53,53,0,0,"Industrial water withdrawal as % of total water withdrawal"
"Aland Islands",4257,53,53,53,0,0,"Total water withdrawal per capita"
"Aland Islands",4263,53,53,53,0,0,"Total freshwater withdrawal (primary and secondary)"
"Aland Islands",4271,53,53,53,0,0,"Agricultural water requirement as % of agricultural water withdrawal"
"Aland Islands",4273,53,53,53,0,0,"Agricultural water withdrawal as % of total renewable water resources"
"Aland Islands",4275,53,53,53,0,0,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Aland Islands",4300,53,53,53,0,0,"Total cultivated area drained"
"Aland Islands",4305,53,53,53,0,0,"% of total cultivated area drained"
"Aland Islands",4311,53,53,53,0,0,"Area equipped for full control irrigation: total"
"Aland Islands",4313,53,53,53,0,0,"Area equipped for irrigation: total"
"Aland Islands",4317,53,53,53,0,0,"Total agricultural water managed area"
"Aland Islands",4319,53,53,53,0,0,"% of agricultural water managed area equipped for irrigation"
"Aland Islands",4323,53,53,53,0,0,"% of area equipped for irrigation by groundwater"
"Aland Islands",4324,53,53,53,0,0,"% of area equipped for irrigation by surface water"
"Aland Islands",4325,53,53,53,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Aland Islands",4327,53,53,53,0,0,"% of area equipped for irrigation power irrigated"
"Aland Islands",4328,53,53,53,0,0,"% of the area equipped for irrigation actually irrigated"
"Aland Islands",4330,53,53,53,0,0,"% of irrigation potential equipped for irrigation"
"Aland Islands",4331,53,53,53,0,0,"% of the cultivated area equipped for irrigation"
"Aland Islands",4445,53,53,53,0,0,"% of area equipped for irrigation salinized"
"Aland Islands",4446,53,53,53,0,0,"% of area equipped for irrigation drained"
"Aland Islands",4448,53,53,53,0,0,"Other agricultural water managed area"
"Aland Islands",4450,53,53,53,0,0,"Freshwater withdrawal as % of internal renewable water resources"
"Aland Islands",4455,53,53,53,0,0,"Conservation agriculture area as % of arable land area"
"Aland Islands",4457,53,53,53,0,0,"Municipal water withdrawal per capita (total population)"
"Aland Islands",4458,53,53,53,0,0,"GDP per Capita"
"Aland Islands",4459,53,53,53,0,0,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Aland Islands",4462,53,53,53,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Aland Islands",4463,53,53,53,0,0,"% of area equipped for full control irrigation actually irrigated"
"Aland Islands",4464,53,53,53,0,0,"Irrigated cropping intensity"
"Aland Islands",4466,53,53,53,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Aland Islands",4467,53,53,53,0,0,"Freshwater withdrawal as % of total water withdrawal"
"Aland Islands",4468,53,53,53,0,0,"Municipal water withdrawal per capita (urban population)"
"Aland Islands",4470,53,53,53,0,0,"% of total country area cultivated"
"Aland Islands",4471,53,53,53,0,0,"Dam capacity per capita"
"Aland Islands",4509,53,53,53,0,0,"Exploitable: total renewable surface water"
"Aland Islands",4514,53,53,53,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Aland Islands",4531,53,53,53,0,0,"Industrial water withdrawal per capita"
"Aland Islands",4532,53,53,53,0,0,"Agricultural water withdrawal per capita"
"Aland Islands",4538,53,53,53,0,0,"% of economically active population active in agriculture"
"Aland Islands",4550,53,53,53,0,0,"Not defined6"
"Aland Islands",4551,53,53,53,0,0,"Not defined7"
"Aland Islands",4552,53,53,53,0,0,"Not defined8"
"Aland Islands",4553,53,53,53,0,0,"Not defined9"
"Aland Islands",4554,53,53,53,0,0,"Not defined10"
"Aland Islands",4555,53,53,53,0,0,"Not defined11"
"Aland Islands",4556,53,53,53,0,0,"Not defined12"
"Albania",4103,57,45,0,45,78.9473684210526,"Cultivated area (arable land + permanent crops)"
"Albania",4105,57,45,0,45,78.9473684210526,"Rural population"
"Albania",4107,57,46,0,46,80.7017543859649,"Population density"
"Albania",4108,57,49,0,49,85.9649122807018,"Population economically active in agriculture"
"Albania",4150,57,45,0,45,78.9473684210526,"Long-term average annual precipitation in volume"
"Albania",4157,57,45,0,45,78.9473684210526,"Total internal renewable water resources (IRWR)"
"Albania",4158,57,46,0,46,80.7017543859649,"Total internal renewable water resources per capita"
"Albania",4164,57,45,0,45,78.9473684210526,"Surface water: accounted inflow"
"Albania",4176,57,45,0,45,78.9473684210526,"Surface water: total external renewable"
"Albania",4182,57,45,0,45,78.9473684210526,"Water resources: total external renewable"
"Albania",4185,57,45,0,45,78.9473684210526,"Total renewable surface water"
"Albania",4187,57,45,0,45,78.9473684210526,"Total renewable groundwater"
"Albania",4188,57,45,0,45,78.9473684210526,"Total renewable water resources"
"Albania",4190,57,46,0,46,80.7017543859649,"Total renewable water resources per capita"
"Albania",4192,57,45,0,45,78.9473684210526,"Dependency ratio"
"Albania",4196,57,57,57,0,0,"Total exploitable water resources"
"Albania",4253,57,55,0,55,96.4912280701754,"Total water withdrawal"
"Albania",4254,57,54,0,54,94.7368421052632,"Agricultural water withdrawal as % of total water withdrawal"
"Albania",4255,57,55,0,55,96.4912280701754,"Municipal water withdrawal as % of total withdrawal"
"Albania",4256,57,55,0,55,96.4912280701754,"Industrial water withdrawal as % of total water withdrawal"
"Albania",4257,57,57,0,57,100,"Total water withdrawal per capita"
"Albania",4263,57,57,57,0,0,"Total freshwater withdrawal (primary and secondary)"
"Albania",4271,57,56,57,0,0,"Agricultural water requirement as % of agricultural water withdrawal"
"Albania",4273,57,57,0,57,100,"Agricultural water withdrawal as % of total renewable water resources"
"Albania",4275,57,57,0,57,100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Albania",4300,57,57,57,0,0,"Total cultivated area drained"
"Albania",4305,57,57,57,0,0,"% of total cultivated area drained"
"Albania",4311,57,57,57,0,0,"Area equipped for full control irrigation: total"
"Albania",4313,57,57,57,0,0,"Area equipped for irrigation: total"
"Albania",4317,57,57,57,0,0,"Total agricultural water managed area"
"Albania",4319,57,52,0,52,91.2280701754386,"% of agricultural water managed area equipped for irrigation"
"Albania",4323,57,57,57,0,0,"% of area equipped for irrigation by groundwater"
"Albania",4324,57,56,57,0,0,"% of area equipped for irrigation by surface water"
"Albania",4325,57,57,57,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Albania",4327,57,57,57,0,0,"% of area equipped for irrigation power irrigated"
"Albania",4328,57,54,0,54,94.7368421052632,"% of the area equipped for irrigation actually irrigated"
"Albania",4330,57,57,57,0,0,"% of irrigation potential equipped for irrigation"
"Albania",4331,57,54,0,54,94.7368421052632,"% of the cultivated area equipped for irrigation"
"Albania",4445,57,56,57,0,0,"% of area equipped for irrigation salinized"
"Albania",4446,57,57,57,0,0,"% of area equipped for irrigation drained"
"Albania",4448,57,57,57,0,0,"Other agricultural water managed area"
"Albania",4450,57,57,0,57,100,"Freshwater withdrawal as % of internal renewable water resources"
"Albania",4455,57,57,57,0,0,"Conservation agriculture area as % of arable land area"
"Albania",4457,57,57,0,57,100,"Municipal water withdrawal per capita (total population)"
"Albania",4458,57,50,0,50,87.719298245614,"GDP per Capita"
"Albania",4459,57,57,57,0,0,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Albania",4462,57,57,57,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Albania",4463,57,54,0,54,94.7368421052632,"% of area equipped for full control irrigation actually irrigated"
"Albania",4464,57,57,57,0,0,"Irrigated cropping intensity"
"Albania",4466,57,57,57,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Albania",4467,57,54,0,54,94.7368421052632,"Freshwater withdrawal as % of total water withdrawal"
"Albania",4468,57,57,0,57,100,"Municipal water withdrawal per capita (urban population)"
"Albania",4470,57,45,0,45,78.9473684210526,"% of total country area cultivated"
"Albania",4471,57,56,0,56,98.2456140350877,"Dam capacity per capita"
"Albania",4509,57,57,57,0,0,"Exploitable: total renewable surface water"
"Albania",4514,57,57,57,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Albania",4531,57,57,0,57,100,"Industrial water withdrawal per capita"
"Albania",4532,57,57,0,57,100,"Agricultural water withdrawal per capita"
"Albania",4538,57,49,0,49,85.9649122807018,"% of economically active population active in agriculture"
"Albania",4550,57,57,0,57,100,"Not defined6"
"Albania",4551,57,55,0,55,96.4912280701754,"Not defined7"
"Albania",4552,57,57,57,0,0,"Not defined8"
"Albania",4553,57,57,0,57,100,"Not defined9"
"Albania",4554,57,57,0,57,100,"Not defined10"
"Albania",4555,57,56,57,0,0,"Not defined11"
"Albania",4556,57,57,57,0,0,"Not defined12"
"Algeria",4103,58,46,0,46,79.3103448275862,"Cultivated area (arable land + permanent crops)"
"Algeria",4105,58,46,0,46,79.3103448275862,"Rural population"
"Algeria",4107,58,47,0,47,81.0344827586207,"Population density"
"Algeria",4108,58,50,0,50,86.2068965517241,"Population economically active in agriculture"
"Algeria",4150,58,46,0,46,79.3103448275862,"Long-term average annual precipitation in volume"
"Algeria",4157,58,46,0,46,79.3103448275862,"Total internal renewable water resources (IRWR)"
"Algeria",4158,58,47,0,47,81.0344827586207,"Total internal renewable water resources per capita"
"Algeria",4164,58,46,0,46,79.3103448275862,"Surface water: accounted inflow"
"Algeria",4176,58,46,0,46,79.3103448275862,"Surface water: total external renewable"
"Algeria",4182,58,46,0,46,79.3103448275862,"Water resources: total external renewable"
"Algeria",4185,58,46,0,46,79.3103448275862,"Total renewable surface water"
"Algeria",4187,58,46,0,46,79.3103448275862,"Total renewable groundwater"
"Algeria",4188,58,46,0,46,79.3103448275862,"Total renewable water resources"
"Algeria",4190,58,47,0,47,81.0344827586207,"Total renewable water resources per capita"
"Algeria",4192,58,46,0,46,79.3103448275862,"Dependency ratio"
"Algeria",4196,58,47,0,47,81.0344827586207,"Total exploitable water resources"
"Algeria",4253,58,55,0,55,94.8275862068966,"Total water withdrawal"
"Algeria",4254,58,54,0,54,93.1034482758621,"Agricultural water withdrawal as % of total water withdrawal"
"Algeria",4255,58,55,0,55,94.8275862068966,"Municipal water withdrawal as % of total withdrawal"
"Algeria",4256,58,55,0,55,94.8275862068966,"Industrial water withdrawal as % of total water withdrawal"
"Algeria",4257,58,57,0,57,98.2758620689655,"Total water withdrawal per capita"
"Algeria",4263,58,58,58,0,0,"Total freshwater withdrawal (primary and secondary)"
"Algeria",4271,58,57,58,0,0,"Agricultural water requirement as % of agricultural water withdrawal"
"Algeria",4273,58,57,0,57,98.2758620689655,"Agricultural water withdrawal as % of total renewable water resources"
"Algeria",4275,58,57,0,57,98.2758620689655,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Algeria",4300,58,57,58,0,0,"Total cultivated area drained"
"Algeria",4305,58,58,58,0,0,"% of total cultivated area drained"
"Algeria",4311,58,57,58,0,0,"Area equipped for full control irrigation: total"
"Algeria",4313,58,58,58,0,0,"Area equipped for irrigation: total"
"Algeria",4317,58,58,58,0,0,"Total agricultural water managed area"
"Algeria",4319,58,55,0,55,94.8275862068966,"% of agricultural water managed area equipped for irrigation"
"Algeria",4323,58,56,0,56,96.551724137931,"% of area equipped for irrigation by groundwater"
"Algeria",4324,58,56,0,56,96.551724137931,"% of area equipped for irrigation by surface water"
"Algeria",4325,58,56,0,56,96.551724137931,"% of area equipped for irrigation by mixed surface water and groundwater"
"Algeria",4327,58,58,58,0,0,"% of area equipped for irrigation power irrigated"
"Algeria",4328,58,55,0,55,94.8275862068966,"% of the area equipped for irrigation actually irrigated"
"Algeria",4330,58,56,0,56,96.551724137931,"% of irrigation potential equipped for irrigation"
"Algeria",4331,58,56,0,56,96.551724137931,"% of the cultivated area equipped for irrigation"
"Algeria",4445,58,58,58,0,0,"% of area equipped for irrigation salinized"
"Algeria",4446,58,58,58,0,0,"% of area equipped for irrigation drained"
"Algeria",4448,58,58,58,0,0,"Other agricultural water managed area"
"Algeria",4450,58,57,0,57,98.2758620689655,"Freshwater withdrawal as % of internal renewable water resources"
"Algeria",4455,58,58,58,0,0,"Conservation agriculture area as % of arable land area"
"Algeria",4457,58,57,0,57,98.2758620689655,"Municipal water withdrawal per capita (total population)"
"Algeria",4458,58,46,0,46,79.3103448275862,"GDP per Capita"
"Algeria",4459,58,57,58,0,0,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Algeria",4462,58,57,0,57,98.2758620689655,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Algeria",4463,58,56,0,56,96.551724137931,"% of area equipped for full control irrigation actually irrigated"
"Algeria",4464,58,57,0,57,98.2758620689655,"Irrigated cropping intensity"
"Algeria",4466,58,57,0,57,98.2758620689655,"% of area equipped by direct use of treated municipal wastewater"
"Algeria",4467,58,51,0,51,87.9310344827586,"Freshwater withdrawal as % of total water withdrawal"
"Algeria",4468,58,57,0,57,98.2758620689655,"Municipal water withdrawal per capita (urban population)"
"Algeria",4470,58,46,0,46,79.3103448275862,"% of total country area cultivated"
"Algeria",4471,58,57,0,57,98.2758620689655,"Dam capacity per capita"
"Algeria",4509,58,47,0,47,81.0344827586207,"Exploitable: total renewable surface water"
"Algeria",4514,58,58,58,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Algeria",4531,58,57,0,57,98.2758620689655,"Industrial water withdrawal per capita"
"Algeria",4532,58,57,0,57,98.2758620689655,"Agricultural water withdrawal per capita"
"Algeria",4538,58,50,0,50,86.2068965517241,"% of economically active population active in agriculture"
"Algeria",4550,58,57,0,57,98.2758620689655,"Not defined6"
"Algeria",4551,58,55,0,55,94.8275862068966,"Not defined7"
"Algeria",4552,58,57,58,0,0,"Not defined8"
"Algeria",4553,58,57,0,57,98.2758620689655,"Not defined9"
"Algeria",4554,58,57,0,57,98.2758620689655,"Not defined10"
"Algeria",4555,58,58,0,58,100,"Not defined11"
"Algeria",4556,58,58,0,58,100,"Not defined12"
"Antigua and Barbuda",4103,56,44,0,44,78.5714285714286,"Cultivated area (arable land + permanent crops)"
"Antigua and Barbuda",4105,56,44,0,44,78.5714285714286,"Rural population"
"Antigua and Barbuda",4107,56,45,0,45,80.3571428571429,"Population density"
"Antigua and Barbuda",4108,56,48,0,48,85.7142857142857,"Population economically active in agriculture"
"Antigua and Barbuda",4150,56,56,56,0,0,"Long-term average annual precipitation in volume"
"Antigua and Barbuda",4157,56,56,56,0,0,"Total internal renewable water resources (IRWR)"
"Antigua and Barbuda",4158,56,45,0,45,80.3571428571429,"Total internal renewable water resources per capita"
"Antigua and Barbuda",4164,56,44,0,44,78.5714285714286,"Surface water: accounted inflow"
"Antigua and Barbuda",4176,56,44,0,44,78.5714285714286,"Surface water: total external renewable"
"Antigua and Barbuda",4182,56,44,0,44,78.5714285714286,"Water resources: total external renewable"
"Antigua and Barbuda",4185,56,56,56,0,0,"Total renewable surface water"
"Antigua and Barbuda",4187,56,56,56,0,0,"Total renewable groundwater"
"Antigua and Barbuda",4188,56,56,56,0,0,"Total renewable water resources"
"Antigua and Barbuda",4190,56,45,0,45,80.3571428571429,"Total renewable water resources per capita"
"Antigua and Barbuda",4192,56,44,0,44,78.5714285714286,"Dependency ratio"
"Antigua and Barbuda",4196,56,56,56,0,0,"Total exploitable water resources"
"Antigua and Barbuda",4253,56,53,0,53,94.6428571428571,"Total water withdrawal"
"Antigua and Barbuda",4254,56,53,0,53,94.6428571428571,"Agricultural water withdrawal as % of total water withdrawal"
"Antigua and Barbuda",4255,56,53,0,53,94.6428571428571,"Municipal water withdrawal as % of total withdrawal"
"Antigua and Barbuda",4256,56,53,0,53,94.6428571428571,"Industrial water withdrawal as % of total water withdrawal"
"Antigua and Barbuda",4257,56,55,0,55,98.2142857142857,"Total water withdrawal per capita"
"Antigua and Barbuda",4263,56,56,56,0,0,"Total freshwater withdrawal (primary and secondary)"
"Antigua and Barbuda",4271,56,55,56,0,0,"Agricultural water requirement as % of agricultural water withdrawal"
"Antigua and Barbuda",4273,56,54,0,54,96.4285714285714,"Agricultural water withdrawal as % of total renewable water resources"
"Antigua and Barbuda",4275,56,55,0,55,98.2142857142857,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Antigua and Barbuda",4300,56,56,56,0,0,"Total cultivated area drained"
"Antigua and Barbuda",4305,56,55,56,0,0,"% of total cultivated area drained"
"Antigua and Barbuda",4311,56,54,0,54,96.4285714285714,"Area equipped for full control irrigation: total"
"Antigua and Barbuda",4313,56,56,56,0,0,"Area equipped for irrigation: total"
"Antigua and Barbuda",4317,56,56,56,0,0,"Total agricultural water managed area"
"Antigua and Barbuda",4319,56,54,0,54,96.4285714285714,"% of agricultural water managed area equipped for irrigation"
"Antigua and Barbuda",4323,56,55,56,0,0,"% of area equipped for irrigation by groundwater"
"Antigua and Barbuda",4324,56,55,56,0,0,"% of area equipped for irrigation by surface water"
"Antigua and Barbuda",4325,56,56,56,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Antigua and Barbuda",4327,56,55,56,0,0,"% of area equipped for irrigation power irrigated"
"Antigua and Barbuda",4328,56,55,56,0,0,"% of the area equipped for irrigation actually irrigated"
"Antigua and Barbuda",4330,56,56,56,0,0,"% of irrigation potential equipped for irrigation"
"Antigua and Barbuda",4331,56,54,0,54,96.4285714285714,"% of the cultivated area equipped for irrigation"
"Antigua and Barbuda",4445,56,56,56,0,0,"% of area equipped for irrigation salinized"
"Antigua and Barbuda",4446,56,56,56,0,0,"% of area equipped for irrigation drained"
"Antigua and Barbuda",4448,56,56,56,0,0,"Other agricultural water managed area"
"Antigua and Barbuda",4450,56,55,0,55,98.2142857142857,"Freshwater withdrawal as % of internal renewable water resources"
"Antigua and Barbuda",4455,56,56,56,0,0,"Conservation agriculture area as % of arable land area"
"Antigua and Barbuda",4457,56,55,0,55,98.2142857142857,"Municipal water withdrawal per capita (total population)"
"Antigua and Barbuda",4458,56,47,0,47,83.9285714285714,"GDP per Capita"
"Antigua and Barbuda",4459,56,54,0,54,96.4285714285714,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Antigua and Barbuda",4462,56,55,56,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Antigua and Barbuda",4463,56,55,56,0,0,"% of area equipped for full control irrigation actually irrigated"
"Antigua and Barbuda",4464,56,55,56,0,0,"Irrigated cropping intensity"
"Antigua and Barbuda",4466,56,56,56,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Antigua and Barbuda",4467,56,53,0,53,94.6428571428571,"Freshwater withdrawal as % of total water withdrawal"
"Antigua and Barbuda",4468,56,55,0,55,98.2142857142857,"Municipal water withdrawal per capita (urban population)"
"Antigua and Barbuda",4470,56,44,0,44,78.5714285714286,"% of total country area cultivated"
"Antigua and Barbuda",4471,56,56,0,56,100,"Dam capacity per capita"
"Antigua and Barbuda",4509,56,56,56,0,0,"Exploitable: total renewable surface water"
"Antigua and Barbuda",4514,56,56,56,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Antigua and Barbuda",4531,56,55,0,55,98.2142857142857,"Industrial water withdrawal per capita"
"Antigua and Barbuda",4532,56,54,0,54,96.4285714285714,"Agricultural water withdrawal per capita"
"Antigua and Barbuda",4538,56,48,0,48,85.7142857142857,"% of economically active population active in agriculture"
"Antigua and Barbuda",4550,56,56,56,0,0,"Not defined6"
"Antigua and Barbuda",4551,56,53,0,53,94.6428571428571,"Not defined7"
"Antigua and Barbuda",4552,56,56,56,0,0,"Not defined8"
"Antigua and Barbuda",4553,56,55,0,55,98.2142857142857,"Not defined9"
"Antigua and Barbuda",4554,56,55,0,55,98.2142857142857,"Not defined10"
"Antigua and Barbuda",4555,56,55,0,55,98.2142857142857,"Not defined11"
"Antigua and Barbuda",4556,56,54,0,54,96.4285714285714,"Not defined12"
"Argentina",4103,58,46,0,46,79.3103448275862,"Cultivated area (arable land + permanent crops)"
"Argentina",4105,58,46,0,46,79.3103448275862,"Rural population"
"Argentina",4107,58,47,0,47,81.0344827586207,"Population density"
"Argentina",4108,58,50,0,50,86.2068965517241,"Population economically active in agriculture"
"Argentina",4150,58,46,0,46,79.3103448275862,"Long-term average annual precipitation in volume"
"Argentina",4157,58,46,0,46,79.3103448275862,"Total internal renewable water resources (IRWR)"
"Argentina",4158,58,47,0,47,81.0344827586207,"Total internal renewable water resources per capita"
"Argentina",4164,58,46,0,46,79.3103448275862,"Surface water: accounted inflow"
"Argentina",4176,58,46,0,46,79.3103448275862,"Surface water: total external renewable"
"Argentina",4182,58,46,0,46,79.3103448275862,"Water resources: total external renewable"
"Argentina",4185,58,46,0,46,79.3103448275862,"Total renewable surface water"
"Argentina",4187,58,46,0,46,79.3103448275862,"Total renewable groundwater"
"Argentina",4188,58,46,0,46,79.3103448275862,"Total renewable water resources"
"Argentina",4190,58,47,0,47,81.0344827586207,"Total renewable water resources per capita"
"Argentina",4192,58,46,0,46,79.3103448275862,"Dependency ratio"
"Argentina",4196,58,58,58,0,0,"Total exploitable water resources"
"Argentina",4253,58,56,0,56,96.551724137931,"Total water withdrawal"
